ID_Funcionario,Departamento,Nivel_Acesso,Data_Hora,Arquivo_Acessado,IP_Origem,Pais
FUNC913,Vendas,Gerente,2026-03-21 08:15:49,lista_clientes.csv,177.124.66.73,EUA
FUNC403,Vendas,Estagiario,2026-03-30 17:53:49,lista_clientes.csv,174.74.24.87,EUA
FUNC792,TI,Estagiario,2026-03-30 01:47:49,lista_clientes.csv,19.82.86.127,China
FUNC638,Operacoes,Analista,2026-04-12 09:25:49,relatorio_mensal.xlsx,120.197.98.131,China
FUNC908,Vendas,Gerente,2026-04-05 03:19:49,planejamento_estrategico.pptx,189.37.59.231,China
FUNC135,Financeiro,Gerente,2026-04-06 08:31:49,lista_clientes.csv,99.180.239.145,China
FUNC973,Financeiro,Diretor,2026-03-29 03:02:49,codigo_fonte.git,219.234.196.165,EUA
FUNC268,TI,Analista,2026-04-05 15:34:49,relatorio_mensal.xlsx,120.18.144.151,EUA
FUNC325,Operacoes,Diretor,2026-03-25 00:46:49,codigo_fonte.git,66.20.240.104,Russia
FUNC798,Financeiro,Estagiario,2026-04-04 16:45:49,lista_clientes.csv,88.51.112.249,EUA
FUNC744,RH,Estagiario,2026-04-03 14:27:49,planejamento_estrategico.pptx,224.98.220.209,EUA
FUNC751,Financeiro,Diretor,2026-03-29 04:42:49,lista_clientes.csv,180.99.73.72,China
FUNC556,TI,Estagiario,2026-04-12 01:14:49,planejamento_estrategico.pptx,234.146.154.74,China
FUNC158,Financeiro,Analista,2026-04-17 12:08:49,codigo_fonte.git,122.182.88.217,China
FUNC818,Vendas,Estagiario,2026-04-16 17:56:49,lista_clientes.csv,17.200.15.19,Russia
FUNC659,Operacoes,Estagiario,2026-04-04 17:18:49,codigo_fonte.git,41.78.4.222,China
FUNC714,Operacoes,Analista,2026-03-26 01:16:49,folha_pagamento.pdf,45.10.110.34,Russia
FUNC110,Operacoes,Gerente,2026-04-03 08:53:49,lista_clientes.csv,20.194.195.178,EUA
FUNC616,Operacoes,Gerente,2026-04-08 08:59:49,relatorio_mensal.xlsx,140.79.98.186,China
FUNC718,Financeiro,Analista,2026-03-26 19:41:49,folha_pagamento.pdf,189.36.101.64,China
FUNC479,RH,Gerente,2026-04-16 05:04:49,relatorio_mensal.xlsx,87.255.2.186,Russia
FUNC738,Operacoes,Analista,2026-03-25 00:06:49,lista_clientes.csv,195.82.170.142,China
FUNC373,Financeiro,Diretor,2026-04-19 01:38:49,relatorio_mensal.xlsx,127.112.104.129,Russia
FUNC828,RH,Gerente,2026-04-16 22:31:49,folha_pagamento.pdf,130.186.185.89,Russia
FUNC560,Operacoes,Analista,2026-04-19 02:51:49,relatorio_mensal.xlsx,244.177.207.64,Russia
FUNC108,TI,Gerente,2026-03-25 04:14:49,relatorio_mensal.xlsx,248.85.24.241,China
FUNC977,Financeiro,Gerente,2026-04-19 14:29:49,planejamento_estrategico.pptx,57.216.215.69,EUA
FUNC337,RH,Estagiario,2026-04-06 12:12:49,folha_pagamento.pdf,126.60.247.185,Russia
FUNC187,TI,Diretor,2026-04-05 03:13:49,relatorio_mensal.xlsx,145.118.104.78,Russia
FUNC244,RH,Analista,2026-03-22 05:58:49,codigo_fonte.git,250.198.128.102,China
FUNC885,Vendas,Analista,2026-04-09 00:25:49,relatorio_mensal.xlsx,101.118.240.76,Russia
FUNC992,TI,Diretor,2026-03-22 11:59:49,folha_pagamento.pdf,91.140.160.88,EUA
FUNC138,Vendas,Analista,2026-04-14 07:47:49,codigo_fonte.git,98.169.143.194,China
FUNC301,Operacoes,Estagiario,2026-04-15 16:46:49,codigo_fonte.git,100.193.207.98,Russia
FUNC196,Vendas,Gerente,2026-04-11 23:16:49,planejamento_estrategico.pptx,136.197.54.23,EUA
FUNC864,Operacoes,Gerente,2026-04-02 11:28:49,codigo_fonte.git,114.135.183.214,Russia
FUNC664,Vendas,Estagiario,2026-04-16 02:24:49,folha_pagamento.pdf,145.34.255.48,EUA
FUNC196,Financeiro,Analista,2026-04-17 07:01:49,folha_pagamento.pdf,156.24.3.54,China
FUNC237,Financeiro,Gerente,2026-03-25 10:40:49,codigo_fonte.git,180.249.231.70,EUA
FUNC146,RH,Analista,2026-03-29 00:51:49,planejamento_estrategico.pptx,11.183.81.48,Russia
FUNC250,Operacoes,Estagiario,2026-04-02 02:39:49,codigo_fonte.git,231.50.157.24,China
FUNC178,Financeiro,Analista,2026-03-25 19:53:49,planejamento_estrategico.pptx,165.165.51.233,China
FUNC426,Financeiro,Gerente,2026-03-26 09:03:49,planejamento_estrategico.pptx,111.114.94.115,EUA
FUNC307,TI,Analista,2026-03-27 03:18:49,codigo_fonte.git,23.116.246.234,Russia
FUNC671,Vendas,Analista,2026-03-20 20:48:49,planejamento_estrategico.pptx,139.59.168.67,EUA
FUNC306,TI,Gerente,2026-03-26 21:34:49,codigo_fonte.git,210.178.74.245,EUA
FUNC729,Operacoes,Gerente,2026-03-26 02:43:49,planejamento_estrategico.pptx,241.227.125.51,Russia
FUNC598,Vendas,Analista,2026-03-26 01:17:49,planejamento_estrategico.pptx,130.110.155.247,Russia
FUNC688,Financeiro,Diretor,2026-04-17 13:53:49,codigo_fonte.git,7.147.166.103,EUA
FUNC472,RH,Diretor,2026-04-01 10:42:49,lista_clientes.csv,254.24.14.119,EUA
FUNC525,RH,Diretor,2026-04-08 00:47:49,codigo_fonte.git,209.20.125.242,China
FUNC147,Operacoes,Gerente,2026-04-02 02:33:49,codigo_fonte.git,183.193.54.35,Russia
FUNC822,TI,Diretor,2026-04-05 10:49:49,codigo_fonte.git,125.107.96.221,China
FUNC581,TI,Analista,2026-04-02 04:48:49,planejamento_estrategico.pptx,36.50.123.221,China
FUNC322,Operacoes,Analista,2026-04-13 21:47:49,planejamento_estrategico.pptx,200.32.105.150,EUA
FUNC343,TI,Analista,2026-03-25 22:02:49,codigo_fonte.git,230.143.53.62,EUA
FUNC467,TI,Analista,2026-04-14 19:30:49,lista_clientes.csv,106.133.7.75,Russia
FUNC314,Operacoes,Analista,2026-04-17 12:09:49,relatorio_mensal.xlsx,192.135.12.37,Russia
FUNC775,Vendas,Gerente,2026-03-30 16:48:49,planejamento_estrategico.pptx,22.250.126.68,China
FUNC791,Operacoes,Diretor,2026-04-14 13:02:49,relatorio_mensal.xlsx,222.67.121.60,China
FUNC516,Vendas,Analista,2026-04-13 07:43:49,planejamento_estrategico.pptx,98.27.141.63,China
FUNC658,Vendas,Diretor,2026-03-22 09:23:49,planejamento_estrategico.pptx,108.151.2.25,EUA
FUNC881,TI,Estagiario,2026-03-22 09:40:49,codigo_fonte.git,98.85.39.55,Russia
FUNC225,Vendas,Analista,2026-04-01 19:52:49,codigo_fonte.git,237.44.180.65,Russia
FUNC232,Operacoes,Gerente,2026-04-14 08:40:49,folha_pagamento.pdf,183.28.177.48,Russia
FUNC494,Vendas,Estagiario,2026-04-01 09:13:49,planejamento_estrategico.pptx,63.51.114.87,Russia
FUNC282,RH,Diretor,2026-04-13 06:05:49,folha_pagamento.pdf,123.27.181.229,Russia
FUNC241,Operacoes,Analista,2026-04-07 09:39:49,codigo_fonte.git,72.168.55.21,Russia
FUNC126,Vendas,Diretor,2026-04-10 20:13:49,relatorio_mensal.xlsx,76.134.56.143,Russia
FUNC310,RH,Diretor,2026-04-13 11:10:49,planejamento_estrategico.pptx,244.63.131.57,China
FUNC950,Operacoes,Diretor,2026-04-12 09:48:49,codigo_fonte.git,85.241.123.15,China
FUNC300,Operacoes,Gerente,2026-03-29 15:38:49,lista_clientes.csv,126.30.235.234,EUA
FUNC524,Vendas,Gerente,2026-04-13 13:05:49,folha_pagamento.pdf,20.220.237.46,Russia
FUNC980,TI,Estagiario,2026-04-09 18:29:49,relatorio_mensal.xlsx,239.147.17.111,Russia
FUNC919,Financeiro,Analista,2026-03-27 13:58:49,lista_clientes.csv,44.236.111.68,EUA
FUNC667,RH,Estagiario,2026-03-21 07:28:49,relatorio_mensal.xlsx,237.81.60.178,China
FUNC344,Vendas,Gerente,2026-03-25 02:28:49,planejamento_estrategico.pptx,88.105.177.178,Russia
FUNC477,Vendas,Estagiario,2026-03-27 02:13:49,lista_clientes.csv,97.176.110.119,EUA
FUNC838,Operacoes,Estagiario,2026-04-01 19:50:49,relatorio_mensal.xlsx,158.22.55.82,Russia
FUNC665,Vendas,Estagiario,2026-04-17 11:43:49,planejamento_estrategico.pptx,253.48.224.222,Russia
FUNC617,Vendas,Gerente,2026-04-10 17:31:49,relatorio_mensal.xlsx,136.118.50.104,Russia
FUNC612,TI,Diretor,2026-04-08 14:43:49,lista_clientes.csv,88.229.115.28,Russia
FUNC800,RH,Estagiario,2026-04-16 21:43:49,relatorio_mensal.xlsx,155.248.119.84,EUA
FUNC896,RH,Analista,2026-03-22 01:16:49,planejamento_estrategico.pptx,19.74.223.101,China
FUNC262,RH,Estagiario,2026-04-03 09:40:49,codigo_fonte.git,49.178.80.212,China
FUNC677,Vendas,Diretor,2026-04-02 03:09:49,codigo_fonte.git,107.185.16.253,EUA
FUNC929,Financeiro,Analista,2026-04-09 21:38:49,relatorio_mensal.xlsx,127.117.80.7,EUA
FUNC543,RH,Estagiario,2026-04-18 00:35:49,lista_clientes.csv,38.218.75.176,China
FUNC729,RH,Estagiario,2026-03-31 10:21:49,lista_clientes.csv,51.3.55.100,China
FUNC873,RH,Estagiario,2026-04-18 11:55:49,relatorio_mensal.xlsx,22.34.99.78,Russia
FUNC215,Vendas,Estagiario,2026-04-13 05:11:49,lista_clientes.csv,124.60.124.106,EUA
FUNC232,Financeiro,Analista,2026-04-14 11:42:49,planejamento_estrategico.pptx,144.109.18.248,Russia
FUNC477,Financeiro,Diretor,2026-03-31 10:31:49,planejamento_estrategico.pptx,74.230.61.181,EUA
FUNC793,Vendas,Analista,2026-03-29 12:51:49,folha_pagamento.pdf,208.98.47.62,China
FUNC499,Vendas,Estagiario,2026-04-19 05:37:49,relatorio_mensal.xlsx,14.77.156.18,China
FUNC365,RH,Estagiario,2026-03-28 05:54:49,folha_pagamento.pdf,92.30.72.204,EUA
FUNC414,Operacoes,Diretor,2026-04-07 11:51:49,planejamento_estrategico.pptx,191.135.243.39,China
FUNC791,RH,Analista,2026-03-24 17:29:49,planejamento_estrategico.pptx,70.205.228.234,EUA
FUNC532,TI,Gerente,2026-04-15 15:06:49,relatorio_mensal.xlsx,6.217.205.149,Russia
FUNC530,Operacoes,Diretor,2026-04-13 19:00:49,folha_pagamento.pdf,24.185.43.36,EUA
FUNC487,Financeiro,Diretor,2026-04-10 23:58:49,codigo_fonte.git,134.172.66.162,EUA
FUNC799,Financeiro,Analista,2026-03-20 04:47:49,lista_clientes.csv,55.123.22.26,China
FUNC173,Operacoes,Gerente,2026-03-23 22:37:49,planejamento_estrategico.pptx,187.170.79.42,Russia
FUNC570,RH,Analista,2026-04-14 11:59:49,planejamento_estrategico.pptx,117.160.52.181,Russia
FUNC520,Financeiro,Gerente,2026-04-06 02:53:49,relatorio_mensal.xlsx,103.162.58.148,Russia
FUNC252,Financeiro,Diretor,2026-04-12 21:25:49,codigo_fonte.git,100.86.91.64,Russia
FUNC258,Operacoes,Diretor,2026-04-06 18:57:49,relatorio_mensal.xlsx,144.31.229.249,Russia
FUNC577,Vendas,Estagiario,2026-04-02 20:23:49,folha_pagamento.pdf,23.63.238.164,Russia
FUNC811,Financeiro,Analista,2026-04-10 06:00:49,folha_pagamento.pdf,4.212.11.184,Russia
FUNC350,Vendas,Estagiario,2026-03-24 10:39:49,relatorio_mensal.xlsx,227.1.117.183,EUA
FUNC422,TI,Diretor,2026-04-02 15:09:49,codigo_fonte.git,161.222.62.223,China
FUNC341,Financeiro,Diretor,2026-04-09 11:25:49,planejamento_estrategico.pptx,152.179.185.112,Russia
FUNC901,Financeiro,Diretor,2026-03-24 02:31:49,relatorio_mensal.xlsx,99.149.137.22,Russia
FUNC200,Financeiro,Diretor,2026-03-28 11:25:49,folha_pagamento.pdf,31.238.227.205,Russia
FUNC605,Vendas,Estagiario,2026-03-27 20:07:49,folha_pagamento.pdf,144.47.150.67,Russia
FUNC488,Vendas,Diretor,2026-04-05 20:09:49,planejamento_estrategico.pptx,255.100.69.180,Russia
FUNC304,RH,Estagiario,2026-04-08 09:37:49,folha_pagamento.pdf,64.164.94.5,Russia
FUNC848,Operacoes,Analista,2026-04-19 08:25:49,planejamento_estrategico.pptx,40.1.202.20,EUA
FUNC287,Financeiro,Diretor,2026-04-02 09:35:49,relatorio_mensal.xlsx,190.25.229.187,Russia
FUNC364,TI,Gerente,2026-04-04 13:13:49,lista_clientes.csv,68.230.7.40,Russia
FUNC889,Vendas,Gerente,2026-04-04 18:42:49,lista_clientes.csv,164.166.15.100,Russia
FUNC134,Operacoes,Estagiario,2026-04-05 02:15:49,relatorio_mensal.xlsx,90.34.1.202,China
FUNC526,TI,Analista,2026-04-18 21:52:49,relatorio_mensal.xlsx,230.215.74.164,EUA
FUNC389,Financeiro,Gerente,2026-04-05 09:48:49,relatorio_mensal.xlsx,208.161.29.66,EUA
FUNC384,Operacoes,Analista,2026-04-18 12:54:49,codigo_fonte.git,203.246.25.96,EUA
FUNC631,RH,Estagiario,2026-04-16 02:38:49,lista_clientes.csv,225.65.139.40,Russia
FUNC851,RH,Diretor,2026-04-19 11:56:49,planejamento_estrategico.pptx,33.65.66.139,China
FUNC130,RH,Estagiario,2026-04-16 03:39:49,planejamento_estrategico.pptx,122.179.143.32,China
FUNC940,Operacoes,Gerente,2026-04-07 06:18:49,folha_pagamento.pdf,216.209.67.22,Russia
FUNC420,RH,Diretor,2026-04-13 17:06:49,lista_clientes.csv,206.204.229.243,EUA
FUNC998,TI,Analista,2026-03-30 15:45:49,relatorio_mensal.xlsx,19.17.253.36,Russia
FUNC302,RH,Diretor,2026-03-31 07:19:49,folha_pagamento.pdf,188.89.91.92,EUA
FUNC378,RH,Estagiario,2026-04-10 15:16:49,folha_pagamento.pdf,212.33.77.76,China
FUNC802,TI,Analista,2026-03-22 22:06:49,folha_pagamento.pdf,241.48.138.118,EUA
FUNC418,Operacoes,Gerente,2026-04-19 10:48:49,folha_pagamento.pdf,214.164.225.95,Russia
FUNC873,Vendas,Estagiario,2026-04-08 06:12:49,lista_clientes.csv,40.47.111.95,China
FUNC857,Financeiro,Estagiario,2026-04-05 16:17:49,lista_clientes.csv,253.246.1.41,Russia
FUNC828,Financeiro,Analista,2026-03-20 01:38:49,lista_clientes.csv,187.44.70.39,EUA
FUNC687,TI,Analista,2026-04-11 16:33:49,relatorio_mensal.xlsx,73.162.190.211,Russia
FUNC411,Operacoes,Diretor,2026-03-30 07:19:49,lista_clientes.csv,45.15.156.102,China
FUNC915,Operacoes,Gerente,2026-04-08 16:49:49,relatorio_mensal.xlsx,203.42.57.220,EUA
FUNC271,TI,Estagiario,2026-04-09 17:03:49,planejamento_estrategico.pptx,164.112.231.168,Russia
FUNC149,Financeiro,Analista,2026-04-04 09:39:49,lista_clientes.csv,70.80.182.64,Russia
FUNC384,Vendas,Estagiario,2026-04-09 05:03:49,lista_clientes.csv,188.253.117.156,China
FUNC467,Operacoes,Estagiario,2026-04-15 23:38:49,codigo_fonte.git,188.16.68.154,China
FUNC606,RH,Diretor,2026-04-08 10:33:49,lista_clientes.csv,89.63.201.42,China
FUNC249,Operacoes,Diretor,2026-03-24 04:13:49,folha_pagamento.pdf,240.183.44.109,China
FUNC474,TI,Diretor,2026-03-21 18:39:49,lista_clientes.csv,117.124.235.88,EUA
FUNC481,RH,Gerente,2026-04-19 06:15:49,lista_clientes.csv,94.108.193.126,EUA
FUNC606,Vendas,Estagiario,2026-04-02 17:13:49,folha_pagamento.pdf,194.48.4.135,China
FUNC323,TI,Gerente,2026-04-10 19:16:49,lista_clientes.csv,148.79.140.103,Russia
FUNC531,Operacoes,Estagiario,2026-04-04 17:19:49,folha_pagamento.pdf,9.99.54.26,Russia
FUNC867,TI,Gerente,2026-03-30 19:20:49,folha_pagamento.pdf,169.65.88.74,Russia
FUNC602,Operacoes,Gerente,2026-03-29 16:50:49,planejamento_estrategico.pptx,234.15.181.153,China
FUNC225,TI,Analista,2026-04-05 08:13:49,codigo_fonte.git,204.241.124.169,EUA
FUNC351,RH,Diretor,2026-04-07 17:07:49,lista_clientes.csv,200.255.170.255,China
FUNC634,TI,Gerente,2026-03-25 13:45:49,planejamento_estrategico.pptx,58.50.232.146,China
FUNC614,Financeiro,Gerente,2026-04-08 20:25:49,codigo_fonte.git,226.100.178.120,EUA
FUNC136,Vendas,Analista,2026-03-26 08:52:49,planejamento_estrategico.pptx,164.224.21.103,China
FUNC809,Financeiro,Gerente,2026-03-22 10:57:49,planejamento_estrategico.pptx,70.212.41.39,China
FUNC822,Financeiro,Estagiario,2026-04-02 17:25:49,codigo_fonte.git,196.203.174.203,EUA
FUNC873,Vendas,Diretor,2026-03-29 05:53:49,codigo_fonte.git,157.152.89.69,China
FUNC190,Operacoes,Gerente,2026-03-31 18:07:49,folha_pagamento.pdf,250.224.10.161,EUA
FUNC958,Financeiro,Gerente,2026-04-04 13:25:49,folha_pagamento.pdf,194.180.81.162,EUA
FUNC642,Financeiro,Analista,2026-03-23 13:27:49,folha_pagamento.pdf,176.156.223.13,China
FUNC723,RH,Gerente,2026-04-04 14:37:49,folha_pagamento.pdf,142.104.6.207,Russia
FUNC797,Vendas,Gerente,2026-04-02 18:31:49,codigo_fonte.git,248.236.77.158,China
FUNC347,Operacoes,Diretor,2026-03-24 22:14:49,lista_clientes.csv,27.118.195.240,EUA
FUNC995,Vendas,Analista,2026-04-07 14:11:49,planejamento_estrategico.pptx,249.196.202.239,Russia
FUNC919,Operacoes,Estagiario,2026-03-23 10:15:49,relatorio_mensal.xlsx,4.196.214.64,China
FUNC217,RH,Estagiario,2026-04-04 20:37:49,relatorio_mensal.xlsx,37.243.77.242,EUA
FUNC410,RH,Analista,2026-04-02 12:55:49,relatorio_mensal.xlsx,238.137.126.64,China
FUNC999,TI,Diretor,2026-04-01 14:36:49,lista_clientes.csv,49.162.14.217,EUA
FUNC859,Financeiro,Gerente,2026-04-17 12:31:49,codigo_fonte.git,236.145.174.102,EUA
FUNC354,Financeiro,Analista,2026-03-28 21:08:49,codigo_fonte.git,70.200.91.190,EUA
FUNC961,Vendas,Analista,2026-04-19 18:23:49,codigo_fonte.git,207.23.194.42,Russia
FUNC264,TI,Gerente,2026-04-09 10:12:49,planejamento_estrategico.pptx,120.139.59.204,Russia
FUNC144,RH,Estagiario,2026-04-08 16:59:49,codigo_fonte.git,54.71.68.135,EUA
FUNC747,RH,Analista,2026-03-22 23:15:49,folha_pagamento.pdf,8.207.50.193,Russia
FUNC580,Financeiro,Diretor,2026-04-10 21:43:49,lista_clientes.csv,192.87.138.196,China
FUNC718,RH,Diretor,2026-04-03 16:32:49,folha_pagamento.pdf,236.195.118.62,Russia
FUNC380,Financeiro,Estagiario,2026-04-03 05:43:49,codigo_fonte.git,242.224.158.42,EUA
FUNC898,TI,Estagiario,2026-04-13 23:15:49,lista_clientes.csv,129.122.225.35,China
FUNC874,Operacoes,Estagiario,2026-04-09 18:12:49,lista_clientes.csv,245.171.109.167,Russia
FUNC103,Operacoes,Analista,2026-03-28 04:33:49,planejamento_estrategico.pptx,238.21.45.184,Russia
FUNC579,Vendas,Estagiario,2026-04-09 23:47:49,lista_clientes.csv,156.176.160.125,Brasil
FUNC687,Operacoes,Estagiario,2026-04-14 06:32:49,codigo_fonte.git,126.19.57.162,Brasil
FUNC312,Vendas,Analista,2026-04-09 01:09:49,lista_clientes.csv,138.50.231.225,Brasil
FUNC547,RH,Analista,2026-03-30 22:24:49,planejamento_estrategico.pptx,79.72.19.193,Brasil
FUNC994,Vendas,Estagiario,2026-04-14 00:41:49,lista_clientes.csv,233.230.23.241,Brasil
FUNC724,Operacoes,Gerente,2026-03-21 02:57:49,codigo_fonte.git,94.30.7.42,Brasil
FUNC441,Operacoes,Analista,2026-04-01 22:20:49,relatorio_mensal.xlsx,34.46.118.204,Brasil
FUNC519,TI,Estagiario,2026-04-12 23:23:49,relatorio_mensal.xlsx,1.163.28.23,Brasil
FUNC771,Operacoes,Estagiario,2026-03-28 04:56:49,folha_pagamento.pdf,173.123.181.127,Brasil
FUNC509,RH,Gerente,2026-04-08 23:39:49,relatorio_mensal.xlsx,143.241.213.237,Brasil
FUNC340,TI,Estagiario,2026-04-14 22:29:49,relatorio_mensal.xlsx,229.252.30.7,Brasil
FUNC617,TI,Estagiario,2026-03-20 01:03:49,codigo_fonte.git,43.53.120.158,Brasil
FUNC863,Financeiro,Diretor,2026-04-15 22:36:49,planejamento_estrategico.pptx,105.45.17.145,Brasil
FUNC441,Vendas,Diretor,2026-04-09 06:40:49,codigo_fonte.git,129.137.221.219,Brasil
FUNC265,Operacoes,Gerente,2026-03-31 03:01:49,codigo_fonte.git,193.53.161.250,Brasil
FUNC430,RH,Diretor,2026-03-31 23:03:49,relatorio_mensal.xlsx,85.234.40.78,Brasil
FUNC338,Financeiro,Estagiario,2026-04-02 02:48:49,relatorio_mensal.xlsx,5.133.182.230,Brasil
FUNC901,Operacoes,Analista,2026-04-17 23:22:49,planejamento_estrategico.pptx,120.114.213.177,Brasil
FUNC536,Financeiro,Diretor,2026-03-19 23:28:49,relatorio_mensal.xlsx,162.235.101.187,Brasil
FUNC371,Vendas,Gerente,2026-04-08 02:02:49,lista_clientes.csv,229.141.93.214,Brasil
FUNC312,TI,Gerente,2026-04-12 23:39:49,folha_pagamento.pdf,118.228.32.255,Brasil
FUNC140,Operacoes,Gerente,2026-04-06 05:11:49,lista_clientes.csv,76.191.95.74,Brasil
FUNC247,Operacoes,Analista,2026-04-05 01:41:49,folha_pagamento.pdf,91.70.235.92,Brasil
FUNC117,Financeiro,Analista,2026-04-06 04:12:49,lista_clientes.csv,130.248.108.157,Brasil
FUNC412,Financeiro,Diretor,2026-04-09 05:25:49,planejamento_estrategico.pptx,22.172.175.161,Brasil
FUNC625,Operacoes,Gerente,2026-03-27 02:33:49,lista_clientes.csv,25.74.88.191,Brasil
FUNC514,Financeiro,Analista,2026-04-04 04:04:49,codigo_fonte.git,135.30.49.158,Brasil
FUNC626,Operacoes,Gerente,2026-04-10 02:24:49,folha_pagamento.pdf,135.64.223.26,Brasil
FUNC679,Vendas,Estagiario,2026-04-18 05:24:49,codigo_fonte.git,238.114.213.5,Brasil
FUNC529,TI,Gerente,2026-04-09 02:10:49,folha_pagamento.pdf,127.142.156.73,Brasil
FUNC836,TI,Analista,2026-04-11 22:15:49,codigo_fonte.git,48.98.44.211,Brasil
FUNC502,RH,Analista,2026-04-07 01:29:49,lista_clientes.csv,47.213.142.222,Brasil
FUNC651,RH,Analista,2026-04-09 22:05:49,lista_clientes.csv,254.20.140.207,Brasil
FUNC195,Vendas,Gerente,2026-04-16 23:40:49,relatorio_mensal.xlsx,251.238.98.252,Brasil
FUNC623,TI,Estagiario,2026-04-02 05:17:49,planejamento_estrategico.pptx,150.230.234.136,Brasil
FUNC651,Operacoes,Analista,2026-04-01 06:24:49,folha_pagamento.pdf,142.198.60.94,Brasil
FUNC768,TI,Gerente,2026-04-19 02:36:49,lista_clientes.csv,107.112.187.70,Brasil
FUNC337,TI,Analista,2026-03-23 00:30:49,codigo_fonte.git,8.162.173.53,Brasil
FUNC819,Vendas,Diretor,2026-04-04 05:09:49,relatorio_mensal.xlsx,151.84.84.70,Brasil
FUNC917,RH,Gerente,2026-04-10 23:52:49,lista_clientes.csv,2.71.160.45,Brasil
FUNC521,Operacoes,Diretor,2026-03-27 05:32:49,planejamento_estrategico.pptx,223.124.67.18,Brasil
FUNC596,Vendas,Gerente,2026-04-03 04:49:49,folha_pagamento.pdf,206.169.196.61,Brasil
FUNC664,Operacoes,Diretor,2026-04-18 02:55:49,lista_clientes.csv,121.25.236.18,Brasil
FUNC605,TI,Estagiario,2026-03-19 23:40:49,folha_pagamento.pdf,26.139.231.146,Brasil
FUNC304,Operacoes,Estagiario,2026-04-12 00:05:49,folha_pagamento.pdf,122.39.114.32,Brasil
FUNC750,Operacoes,Analista,2026-04-06 05:05:49,relatorio_mensal.xlsx,44.139.26.94,Brasil
FUNC754,Financeiro,Diretor,2026-04-02 22:14:49,codigo_fonte.git,78.221.5.30,Brasil
FUNC140,Financeiro,Gerente,2026-04-08 05:41:49,lista_clientes.csv,100.134.161.68,Brasil
FUNC771,Financeiro,Estagiario,2026-03-20 23:18:49,lista_clientes.csv,128.221.194.97,Brasil
FUNC336,TI,Estagiario,2026-03-25 04:00:49,codigo_fonte.git,197.170.232.198,Brasil
FUNC104,RH,Analista,2026-04-03 22:49:49,lista_clientes.csv,9.43.164.172,Brasil
FUNC692,TI,Gerente,2026-03-24 04:42:49,codigo_fonte.git,61.209.43.212,Brasil
FUNC492,Vendas,Gerente,2026-03-23 23:38:49,planejamento_estrategico.pptx,151.12.155.208,Brasil
FUNC792,Operacoes,Diretor,2026-03-30 06:04:49,relatorio_mensal.xlsx,140.93.106.156,Brasil
FUNC520,RH,Estagiario,2026-04-09 00:04:49,folha_pagamento.pdf,108.137.129.160,Brasil
FUNC316,Vendas,Analista,2026-03-30 02:03:49,lista_clientes.csv,200.55.87.171,Brasil
FUNC988,RH,Diretor,2026-04-11 22:30:49,folha_pagamento.pdf,112.56.185.153,Brasil
FUNC670,Vendas,Gerente,2026-03-20 05:30:49,lista_clientes.csv,166.28.111.189,Brasil
FUNC343,Financeiro,Gerente,2026-03-21 23:41:49,lista_clientes.csv,175.234.71.47,Brasil
FUNC825,RH,Analista,2026-03-30 00:12:49,codigo_fonte.git,100.189.221.6,Brasil
FUNC250,Vendas,Estagiario,2026-04-15 02:32:49,codigo_fonte.git,14.53.231.72,Brasil
FUNC290,Vendas,Diretor,2026-04-07 04:47:49,lista_clientes.csv,19.128.205.211,Brasil
FUNC168,Vendas,Analista,2026-04-01 06:46:49,planejamento_estrategico.pptx,234.115.218.196,Brasil
FUNC225,Vendas,Analista,2026-04-04 00:33:49,folha_pagamento.pdf,98.35.185.7,Brasil
FUNC789,RH,Estagiario,2026-03-23 01:30:49,lista_clientes.csv,153.87.97.135,Brasil
FUNC472,TI,Gerente,2026-03-25 22:53:49,codigo_fonte.git,76.11.59.6,Brasil
FUNC488,TI,Estagiario,2026-04-01 02:19:49,folha_pagamento.pdf,100.126.186.238,Brasil
FUNC348,RH,Gerente,2026-04-16 22:43:49,relatorio_mensal.xlsx,119.157.59.180,Brasil
FUNC146,Vendas,Gerente,2026-04-02 05:19:49,codigo_fonte.git,52.45.243.117,Brasil
FUNC265,Financeiro,Estagiario,2026-04-12 06:14:49,lista_clientes.csv,4.131.41.172,Brasil
FUNC405,Operacoes,Gerente,2026-04-19 02:08:49,folha_pagamento.pdf,65.215.75.236,Brasil
FUNC668,Vendas,Analista,2026-04-07 02:54:49,planejamento_estrategico.pptx,71.241.170.40,Brasil
FUNC752,TI,Analista,2026-04-03 00:43:49,codigo_fonte.git,253.25.137.161,Brasil
FUNC332,RH,Gerente,2026-03-20 01:58:49,folha_pagamento.pdf,99.253.45.55,Brasil
FUNC262,Operacoes,Analista,2026-04-01 04:04:49,folha_pagamento.pdf,222.98.235.193,Brasil
FUNC326,RH,Estagiario,2026-04-06 23:47:49,planejamento_estrategico.pptx,236.35.58.140,Brasil
FUNC653,TI,Diretor,2026-04-01 01:30:49,folha_pagamento.pdf,135.37.218.29,Brasil
FUNC494,RH,Diretor,2026-04-06 04:12:49,lista_clientes.csv,94.167.74.48,Brasil
FUNC785,RH,Analista,2026-04-19 04:10:49,relatorio_mensal.xlsx,210.197.186.69,Brasil
FUNC542,Vendas,Analista,2026-04-15 22:35:49,planejamento_estrategico.pptx,229.237.242.137,Brasil
FUNC802,Operacoes,Analista,2026-04-13 05:49:49,planejamento_estrategico.pptx,32.2.29.1,Brasil
